date,temp_max_c,temp_min_c,temp_mean_c,precip_mm,wind_max_kmh,solar_rad_mj_m2,humidity_pct,pressure_hpa,month,rained
2021-12-26,26.7,23.3,25.2,14.5,17.5,9.07,86,1012.3,12,1
2021-12-27,27.9,23.4,25.9,4.6,19.1,17.81,85,1012.3,12,1
2021-12-28,28.3,25.4,26.7,1.5,20.6,26.37,80,1012.9,12,1
2021-12-29,28.4,25.1,26.7,0.8,18.1,26.97,75,1012.5,12,0
2021-12-30,29.3,24.6,26.9,0.4,20.2,26.37,74,1010.9,12,0
2021-12-31,29.8,25.2,27.4,0.3,22.1,26.34,72,1010.5,12,0
2022-01-01,29.0,24.4,26.9,3.7,22.3,23.87,76,1011.6,1,1
2022-01-02,28.9,25.1,27.0,1.1,20.4,26.18,75,1012.0,1,1
2022-01-03,27.7,23.8,26.1,1.4,17.7,25.44,77,1012.3,1,1
2022-01-04,28.6,24.7,26.7,2.4,18.3,22.53,74,1010.8,1,1
2022-01-05,29.2,24.2,26.8,2.8,22.9,23.89,74,1010.6,1,1
2022-01-06,29.4,24.7,27.3,0.6,23.9,23.9,73,1010.6,1,0
2022-01-07,29.8,24.7,27.2,0.3,27.8,25.01,77,1010.8,1,0
2022-01-08,30.1,24.9,27.5,1.4,25.7,25.5,72,1010.6,1,1
2022-01-09,30.1,24.3,27.4,0.4,20.2,26.27,74,1011.6,1,0
2022-01-10,29.5,25.3,27.0,3.3,21.2,23.94,77,1011.5,1,1
2022-01-11,29.0,25.2,27.0,2.9,23.3,24.43,77,1011.6,1,1
2022-01-12,29.0,25.2,27.0,1.1,19.4,24.63,76,1012.3,1,1
2022-01-13,26.9,24.1,25.6,8.4,16.4,15.88,83,1014.3,1,1
2022-01-14,27.4,23.2,25.4,10.0,16.8,18.41,83,1015.0,1,1
2022-01-15,29.1,25.6,27.1,1.0,20.3,25.48,73,1013.6,1,1
2022-01-16,28.0,24.1,26.4,0.6,16.3,22.37,78,1012.9,1,0
2022-01-17,29.1,25.7,27.5,0.1,19.1,27.58,70,1013.0,1,0
2022-01-18,29.8,26.0,27.8,0.0,19.1,24.49,66,1013.3,1,0
2022-01-19,29.4,25.0,27.2,0.7,18.7,26.84,73,1014.1,1,0
2022-01-20,28.7,24.5,26.7,1.8,15.8,26.22,80,1012.9,1,1
2022-01-21,28.6,25.1,27.2,1.3,16.4,25.78,76,1010.8,1,1
2022-01-22,29.4,24.6,27.4,0.6,17.0,26.85,75,1010.7,1,0
2022-01-23,28.0,25.1,26.7,1.4,17.7,18.91,81,1010.9,1,1
2022-01-24,28.6,23.1,26.6,2.4,19.9,18.4,79,1011.1,1,1
2022-01-25,28.9,25.2,26.5,2.3,23.1,17.44,81,1011.4,1,1
2022-01-26,28.9,23.9,26.5,9.2,17.9,19.54,79,1011.2,1,1
2022-01-27,27.7,23.8,25.7,3.4,26.8,20.72,84,1009.9,1,1
2022-01-28,27.7,24.2,25.9,4.8,20.3,21.61,83,1009.8,1,1
2022-01-29,27.1,23.6,25.5,1.5,15.5,14.36,84,1011.6,1,1
2022-01-30,27.8,24.6,26.4,1.5,15.6,20.21,83,1012.7,1,1
2022-01-31,28.8,25.6,27.3,2.8,18.1,25.71,77,1011.9,1,1
2022-02-01,29.0,24.2,27.0,0.6,18.1,27.4,79,1011.8,2,0
2022-02-02,28.0,24.5,26.5,1.6,15.5,24.3,83,1012.1,2,1
2022-02-03,29.1,24.8,27.2,0.6,18.8,25.98,76,1011.8,2,0
2022-02-04,29.3,25.5,27.5,0.3,20.5,26.16,72,1011.5,2,0
2022-02-05,29.6,24.4,27.3,0.9,21.1,26.35,72,1010.9,2,0
2022-02-06,28.6,24.8,27.1,0.3,20.2,25.62,75,1011.3,2,0
2022-02-07,30.1,24.6,27.7,0.1,19.2,25.77,72,1011.2,2,0
2022-02-08,30.6,25.1,28.0,0.7,18.9,26.98,70,1010.5,2,0
2022-02-09,29.2,24.9,27.2,1.2,21.6,25.09,77,1009.4,2,1
2022-02-10,30.9,25.3,28.2,0.2,26.4,26.33,68,1009.6,2,0
2022-02-11,31.2,25.4,28.4,0.1,25.5,27.12,68,1009.7,2,0
2022-02-12,30.1,25.5,27.5,1.1,26.8,22.32,76,1010.1,2,1
2022-02-13,31.1,25.3,28.2,0.2,29.4,27.31,72,1010.4,2,0
2022-02-14,30.1,25.3,27.8,0.6,23.1,26.06,73,1011.0,2,0
2022-02-15,30.2,25.3,27.8,0.3,19.6,26.81,72,1011.3,2,0
2022-02-16,28.5,25.0,27.0,1.1,20.7,23.16,76,1011.8,2,1
2022-02-17,28.2,23.4,26.3,1.3,19.6,24.32,78,1011.6,2,1
2022-02-18,29.1,24.3,27.0,0.6,22.0,25.36,77,1009.7,2,0
2022-02-19,29.4,24.6,27.2,0.6,28.6,23.86,76,1010.2,2,0
2022-02-20,29.3,24.5,26.7,4.4,20.5,22.15,77,1012.5,2,1
2022-02-21,29.5,24.8,27.2,1.3,20.2,25.32,74,1012.8,2,1
2022-02-22,29.9,25.5,27.8,1.7,18.9,27.04,70,1012.2,2,1
2022-02-23,29.0,24.9,27.3,0.2,20.6,24.74,71,1011.6,2,0
2022-02-24,30.4,25.7,28.2,0.0,20.7,26.55,68,1011.9,2,0
2022-02-25,30.1,25.4,27.9,2.1,19.1,25.73,70,1012.8,2,1
2022-02-26,28.7,24.0,26.8,5.4,19.6,21.7,75,1013.2,2,1
2022-02-27,30.2,23.9,27.2,1.7,21.7,25.56,74,1011.6,2,1
2022-02-28,28.9,24.1,26.9,3.6,15.5,24.34,76,1011.7,2,1
2022-03-01,29.6,25.0,27.7,1.3,23.6,23.78,72,1012.3,3,1
2022-03-02,28.2,25.0,26.8,3.8,17.9,22.11,79,1012.0,3,1
2022-03-03,28.4,24.3,26.4,5.1,18.4,20.95,83,1011.2,3,1
2022-03-04,26.8,23.9,25.5,25.1,20.3,15.54,85,1010.8,3,1
2022-03-05,27.9,23.6,25.2,21.4,22.3,16.83,86,1010.7,3,1
2022-03-06,29.3,23.7,26.5,10.4,21.0,19.66,81,1010.2,3,1
2022-03-07,29.1,26.0,27.4,1.6,21.7,24.53,74,1010.0,3,1
2022-03-08,27.4,24.7,26.0,4.2,14.4,21.96,82,1010.7,3,1
2022-03-09,29.1,25.4,27.2,2.0,18.4,25.04,78,1010.6,3,1
2022-03-10,29.0,25.9,27.5,3.3,20.9,25.21,76,1010.4,3,1
2022-03-11,28.9,25.2,27.2,2.8,17.6,24.53,76,1010.7,3,1
2022-03-12,28.7,24.4,26.9,0.0,15.3,24.66,79,1011.2,3,0
2022-03-13,28.4,23.4,26.5,2.1,17.0,23.3,82,1011.5,3,1
2022-03-14,28.1,24.9,26.4,5.0,18.1,16.87,83,1010.3,3,1
2022-03-15,29.5,24.4,27.2,0.6,20.2,25.55,79,1010.2,3,0
2022-03-16,27.0,23.4,25.7,16.5,23.0,14.42,85,1011.5,3,1
2022-03-17,27.1,23.5,25.6,17.3,16.6,20.03,86,1012.2,3,1
2022-03-18,28.9,26.2,27.4,2.0,21.5,24.6,76,1011.4,3,1
2022-03-19,28.1,24.4,26.5,1.7,18.4,23.76,80,1011.4,3,1
2022-03-20,28.7,24.7,26.8,2.6,17.8,22.93,79,1011.2,3,1
2022-03-21,27.8,24.7,25.9,17.5,19.8,19.14,85,1010.9,3,1
2022-03-22,27.5,24.4,25.7,20.6,14.5,15.83,86,1011.4,3,1
2022-03-23,27.5,24.0,25.8,23.0,16.3,18.41,85,1011.9,3,1
2022-03-24,29.1,25.6,27.1,3.1,19.9,24.08,77,1011.4,3,1
2022-03-25,27.7,24.7,26.3,4.9,18.9,18.68,81,1010.8,3,1
2022-03-26,29.1,24.6,26.9,2.7,15.8,22.83,80,1010.3,3,1
2022-03-27,26.9,23.8,25.6,11.2,16.4,14.62,87,1011.6,3,1
2022-03-28,28.7,23.6,26.4,2.7,17.9,21.48,82,1011.9,3,1
2022-03-29,28.0,25.0,26.6,2.9,15.3,23.21,80,1011.3,3,1
2022-03-30,28.4,24.9,26.5,2.6,17.4,23.88,83,1009.8,3,1
2022-03-31,26.3,24.2,25.4,18.5,12.5,17.33,85,1010.9,3,1
2022-04-01,27.3,24.2,25.9,7.8,13.5,17.91,84,1012.7,4,1
2022-04-02,29.2,26.0,27.4,1.0,17.6,24.36,73,1012.9,4,1
2022-04-03,27.2,24.7,26.0,6.1,17.8,19.37,81,1012.1,4,1
2022-04-04,28.6,25.1,26.9,1.6,18.4,23.09,75,1011.6,4,1
2022-04-05,28.4,25.1,26.8,2.3,16.6,22.46,77,1011.7,4,1
2022-04-06,28.5,24.8,26.7,4.1,17.1,24.43,77,1011.5,4,1
2022-04-07,28.8,24.4,26.7,1.6,16.6,21.44,77,1011.8,4,1
2022-04-08,27.0,24.9,26.0,4.2,13.6,18.22,83,1012.9,4,1
2022-04-09,28.4,25.0,26.6,5.3,17.2,20.6,81,1011.8,4,1
2022-04-10,29.0,25.4,27.3,0.2,15.9,23.61,76,1010.1,4,0
2022-04-11,28.9,25.3,27.1,0.4,20.6,21.69,77,1010.4,4,0
2022-04-12,29.3,23.9,26.9,0.0,13.2,23.75,76,1010.7,4,0
2022-04-13,28.1,24.1,26.5,0.5,16.0,21.88,84,1010.1,4,0
2022-04-14,29.5,24.3,27.0,0.0,25.1,23.23,81,1009.4,4,0
2022-04-15,30.1,25.0,27.5,1.6,24.3,21.46,79,1009.3,4,1
2022-04-16,30.5,25.0,27.7,0.4,21.7,22.46,80,1010.3,4,0
2022-04-17,29.1,24.1,26.0,5.6,18.1,18.92,84,1010.8,4,1
2022-04-18,28.5,23.9,26.4,3.2,17.7,22.32,82,1011.4,4,1
2022-04-19,27.6,24.6,26.3,5.3,17.1,18.91,80,1012.0,4,1
2022-04-20,28.6,24.2,26.4,4.2,17.2,21.57,81,1011.8,4,1
2022-04-21,27.7,24.7,26.2,3.2,18.1,19.03,81,1011.3,4,1
2022-04-22,28.2,23.9,26.1,1.8,18.1,20.84,84,1010.8,4,1
2022-04-23,28.5,24.3,25.9,5.5,19.8,20.29,84,1011.8,4,1
2022-04-24,29.2,24.7,26.6,5.3,19.9,20.8,79,1012.8,4,1
2022-04-25,28.1,24.2,26.1,13.5,22.2,11.53,80,1012.7,4,1
2022-04-26,28.5,24.8,26.6,8.0,24.6,18.7,77,1012.2,4,1
2022-04-27,29.0,23.8,26.4,4.4,17.4,19.83,79,1011.8,4,1
2022-04-28,26.9,24.3,25.8,4.2,17.6,15.25,84,1012.8,4,1
2022-04-29,28.5,24.2,26.1,7.4,17.8,18.98,77,1012.6,4,1
2022-04-30,27.5,23.2,25.7,2.9,15.6,18.28,78,1013.1,4,1
2022-05-01,28.8,24.8,26.9,2.3,18.9,21.15,72,1013.2,5,1
2022-05-02,26.3,24.9,25.5,7.9,17.3,11.12,86,1013.5,5,1
2022-05-03,27.3,24.3,25.6,7.0,14.3,15.08,86,1013.3,5,1
2022-05-04,28.9,23.8,26.4,4.4,16.3,19.46,83,1013.1,5,1
2022-05-05,28.7,24.7,26.3,6.6,19.1,17.88,82,1013.9,5,1
2022-05-06,28.5,25.7,27.0,2.5,20.0,21.16,76,1014.3,5,1
2022-05-07,27.6,24.4,26.0,5.2,16.1,18.61,80,1014.2,5,1
2022-05-08,27.1,24.5,25.6,5.4,19.6,15.52,81,1013.7,5,1
2022-05-09,27.9,25.2,26.4,2.1,20.3,21.08,77,1013.0,5,1
2022-05-10,26.7,23.8,25.6,3.6,12.9,18.0,82,1013.1,5,1
2022-05-11,26.9,24.1,25.7,3.9,14.5,16.88,81,1013.3,5,1
2022-05-12,28.2,23.9,26.3,3.6,16.0,17.72,81,1012.9,5,1
2022-05-13,28.1,24.5,26.4,5.4,14.0,14.01,80,1013.6,5,1
2022-05-14,27.2,24.4,25.7,7.1,18.1,15.36,84,1013.5,5,1
2022-05-15,27.5,24.5,26.1,5.6,14.3,16.29,82,1012.9,5,1
2022-05-16,28.5,24.4,26.6,0.7,15.8,18.8,82,1013.6,5,0
2022-05-17,28.5,24.8,26.7,0.8,16.3,18.15,85,1012.7,5,0
2022-05-18,29.3,24.3,26.7,0.5,24.0,19.98,82,1010.4,5,0
2022-05-19,31.1,24.4,26.9,11.7,23.2,18.97,81,1010.0,5,1
2022-05-20,26.8,24.1,25.2,8.4,27.1,11.28,87,1014.8,5,1
2022-05-21,26.8,24.0,25.2,8.3,21.4,15.54,83,1017.1,5,1
2022-05-22,27.8,25.3,26.5,3.3,27.6,17.33,72,1016.6,5,1
2022-05-23,28.4,24.5,26.5,4.4,24.4,18.39,72,1015.4,5,1
2022-05-24,26.1,23.7,24.6,35.2,28.0,10.65,86,1015.4,5,1
2022-05-25,24.9,23.8,24.4,45.4,23.4,2.72,87,1016.4,5,1
2022-05-26,25.0,23.1,24.2,30.4,23.0,7.81,87,1016.2,5,1
2022-05-27,26.9,23.8,25.1,19.5,25.3,11.06,81,1015.3,5,1
2022-05-28,26.2,22.2,24.4,28.0,20.4,5.06,79,1014.3,5,1
2022-05-29,26.5,22.6,24.7,32.8,17.7,12.81,87,1013.1,5,1
2022-05-30,25.3,24.0,24.6,18.0,18.2,7.54,88,1012.2,5,1
2022-05-31,26.0,22.9,24.6,17.7,14.8,13.34,87,1011.9,5,1
2022-06-01,26.2,22.7,24.7,4.5,11.8,15.65,86,1012.0,6,1
2022-06-02,26.6,23.8,25.2,4.3,14.0,16.19,85,1011.9,6,1
2022-06-03,25.4,23.1,24.3,18.3,16.5,10.89,89,1012.8,6,1
2022-06-04,25.7,23.0,24.4,17.6,14.2,10.83,87,1013.4,6,1
2022-06-05,27.2,23.3,24.8,17.0,24.9,17.0,83,1013.8,6,1
2022-06-06,26.6,23.7,24.9,21.8,27.6,13.33,80,1013.6,6,1
2022-06-07,25.7,22.9,24.3,21.5,20.7,11.55,85,1013.2,6,1
2022-06-08,26.3,22.6,24.6,1.5,14.7,17.5,87,1013.3,6,1
2022-06-09,26.9,23.3,25.2,1.8,18.0,18.56,82,1014.0,6,1
2022-06-10,25.1,23.9,24.6,8.4,18.1,9.3,86,1013.6,6,1
2022-06-11,25.3,23.1,24.1,8.3,17.2,10.9,90,1013.3,6,1
2022-06-12,26.8,23.1,24.9,0.3,14.4,17.42,87,1014.0,6,0
2022-06-13,27.3,22.2,24.7,0.7,12.4,19.26,88,1014.7,6,0
2022-06-14,25.9,22.8,24.3,8.2,12.8,15.23,86,1015.5,6,1
2022-06-15,24.9,23.3,24.2,66.7,25.1,5.65,87,1015.3,6,1
2022-06-16,25.1,23.9,24.4,35.8,25.5,4.25,81,1014.5,6,1
2022-06-17,24.5,22.9,23.7,26.7,17.7,3.67,87,1013.6,6,1
2022-06-18,27.3,22.7,24.4,1.3,17.1,13.8,87,1014.5,6,1
2022-06-19,26.6,22.9,24.5,2.6,16.1,17.27,86,1015.1,6,1
2022-06-20,26.9,23.4,24.6,10.2,19.1,13.11,83,1015.0,6,1
2022-06-21,27.5,23.2,25.2,6.8,23.6,14.83,79,1014.6,6,1
2022-06-22,25.8,22.8,24.6,38.1,26.1,5.13,81,1014.1,6,1
2022-06-23,26.6,23.0,24.9,21.7,21.4,13.08,83,1014.9,6,1
2022-06-24,27.1,23.3,25.4,8.2,24.2,18.82,76,1014.8,6,1
2022-06-25,24.6,22.8,23.8,7.2,18.0,12.7,82,1014.2,6,1
2022-06-26,25.4,22.6,23.7,7.1,24.0,13.32,86,1013.9,6,1
2022-06-27,26.8,23.2,25.0,0.5,28.8,18.26,76,1014.8,6,0
2022-06-28,25.5,22.4,23.9,8.6,23.1,14.33,81,1016.3,6,1
2022-06-29,25.7,22.2,24.1,5.8,20.1,15.12,80,1016.4,6,1
2022-06-30,25.6,23.6,24.4,12.6,17.8,5.65,82,1014.9,6,1
2022-07-01,25.2,22.9,24.0,28.3,25.7,7.38,89,1014.9,7,1
2022-07-02,26.3,23.4,24.9,16.5,29.0,12.54,82,1016.9,7,1
2022-07-03,26.2,23.4,24.7,5.0,27.8,16.09,80,1018.1,7,1
2022-07-04,25.6,22.7,24.3,24.8,26.4,6.19,81,1016.5,7,1
2022-07-05,26.8,22.6,24.2,9.7,26.0,14.21,81,1015.8,7,1
2022-07-06,25.7,23.0,24.1,12.3,24.7,11.86,86,1015.7,7,1
2022-07-07,26.8,23.6,25.2,3.3,26.1,17.0,76,1017.1,7,1
2022-07-08,26.6,22.9,24.7,3.9,25.0,16.12,78,1018.2,7,1
2022-07-09,25.0,22.3,23.9,13.6,26.1,8.61,83,1017.4,7,1
2022-07-10,26.5,22.5,24.8,7.3,24.3,18.45,75,1015.9,7,1
2022-07-11,26.8,22.0,24.7,6.1,18.6,18.84,76,1014.5,7,1
2022-07-12,25.4,21.8,23.9,2.4,19.0,17.3,88,1015.2,7,1
2022-07-13,26.0,23.5,24.5,9.2,23.0,8.71,82,1016.0,7,1
2022-07-14,26.1,22.5,24.2,4.1,21.5,18.65,79,1016.2,7,1
2022-07-15,25.2,21.9,23.3,6.5,20.2,15.17,83,1015.6,7,1
2022-07-16,25.5,22.7,24.1,7.5,21.1,13.4,81,1015.5,7,1
2022-07-17,26.6,23.3,24.7,3.5,24.2,19.22,73,1017.0,7,1
2022-07-18,26.7,22.4,24.7,2.2,24.6,18.27,76,1017.2,7,1
2022-07-19,26.8,23.2,24.7,1.9,22.7,18.2,74,1016.7,7,1
2022-07-20,24.8,23.0,23.8,9.1,23.2,10.18,84,1014.5,7,1
2022-07-21,26.2,22.6,24.6,10.5,20.9,17.64,78,1014.4,7,1
2022-07-22,25.0,22.3,23.8,10.2,22.1,12.63,84,1014.9,7,1
2022-07-23,26.3,23.3,24.5,2.6,20.7,18.57,79,1015.2,7,1
2022-07-24,26.3,23.2,24.7,2.1,24.1,19.13,72,1015.8,7,1
2022-07-25,25.8,23.0,24.3,0.9,22.1,19.34,73,1015.8,7,0
2022-07-26,24.5,21.9,23.4,7.2,21.6,11.76,82,1015.7,7,1
2022-07-27,25.6,21.4,23.5,7.6,17.9,18.56,81,1015.9,7,1
2022-07-28,25.0,22.3,23.5,6.0,18.9,11.69,85,1014.8,7,1
2022-07-29,25.3,22.8,24.0,3.4,12.0,14.97,87,1014.7,7,1
2022-07-30,25.3,23.1,24.3,1.3,17.3,16.14,87,1015.4,7,1
2022-07-31,27.1,22.8,24.8,1.8,17.2,14.01,80,1016.1,7,1
2022-08-01,26.3,23.7,24.8,1.3,21.7,19.85,73,1015.9,8,1
2022-08-02,24.5,23.1,23.9,35.7,28.1,4.15,84,1014.6,8,1
2022-08-03,24.5,23.4,23.9,134.4,24.5,3.78,88,1014.1,8,1
2022-08-04,26.1,23.6,24.9,4.6,21.2,14.0,77,1014.4,8,1
2022-08-05,26.5,22.9,24.3,2.4,16.6,18.48,81,1014.6,8,1
2022-08-06,26.6,22.3,24.3,2.3,16.6,19.54,80,1014.8,8,1
2022-08-07,26.3,22.2,24.1,7.0,21.9,15.12,79,1015.1,8,1
2022-08-08,26.7,23.2,24.7,0.2,19.4,20.36,69,1015.6,8,0
2022-08-09,24.8,21.4,23.5,2.4,15.0,18.34,81,1016.8,8,1
2022-08-10,25.9,21.8,23.9,1.2,13.3,21.75,83,1016.3,8,1
2022-08-11,26.0,21.2,23.9,0.2,16.7,20.36,87,1015.4,8,0
2022-08-12,26.2,21.9,24.3,2.3,19.5,18.86,85,1017.2,8,1
2022-08-13,26.4,23.8,24.9,2.5,23.0,20.71,74,1018.6,8,1
2022-08-14,26.5,22.5,24.6,1.6,19.5,21.46,74,1017.3,8,1
2022-08-15,24.8,21.8,23.3,6.5,18.7,12.86,83,1016.0,8,1
2022-08-16,25.2,22.0,23.4,6.3,21.2,15.52,84,1016.3,8,1
2022-08-17,26.1,22.2,24.1,5.7,27.0,19.59,79,1016.2,8,1
2022-08-18,26.1,22.8,24.3,3.7,25.8,18.05,74,1016.0,8,1
2022-08-19,25.9,21.6,23.8,3.8,18.2,19.29,76,1016.7,8,1
2022-08-20,25.7,21.7,24.0,4.2,24.0,19.88,73,1016.5,8,1
2022-08-21,25.1,22.3,23.4,10.7,23.9,15.45,81,1016.9,8,1
2022-08-22,25.6,21.7,23.6,7.7,19.3,13.96,81,1016.6,8,1
2022-08-23,25.5,22.6,23.8,8.9,23.4,14.08,82,1016.7,8,1
2022-08-24,25.8,22.3,24.3,5.4,23.9,21.93,74,1017.4,8,1
2022-08-25,26.3,21.5,24.1,2.4,23.5,20.23,74,1017.9,8,1
2022-08-26,26.1,23.0,24.3,4.5,23.4,21.76,74,1017.5,8,1
2022-08-27,24.5,22.0,23.4,5.2,18.3,13.9,80,1016.4,8,1
2022-08-28,24.2,22.1,23.1,5.3,15.4,15.9,85,1016.2,8,1
2022-08-29,25.9,22.0,23.9,1.9,19.6,22.28,81,1016.0,8,1
2022-08-30,25.8,22.6,24.3,3.6,24.6,20.61,75,1016.8,8,1
2022-08-31,24.6,21.6,22.7,13.7,28.8,15.74,83,1017.0,8,1
2022-09-01,25.8,21.1,23.6,6.2,19.4,19.49,79,1016.2,9,1
2022-09-02,26.4,23.1,24.6,1.5,22.1,21.84,75,1016.0,9,1
2022-09-03,25.9,22.6,24.0,2.0,19.9,19.39,81,1016.7,9,1
2022-09-04,26.2,23.3,24.7,0.6,19.4,18.05,74,1017.2,9,0
2022-09-05,26.4,23.2,24.7,2.0,24.2,19.47,75,1018.3,9,1
2022-09-06,25.2,22.0,23.8,8.7,27.2,15.09,80,1018.8,9,1
2022-09-07,26.0,23.5,24.5,0.3,23.3,22.53,71,1017.9,9,0
2022-09-08,26.5,22.2,24.2,3.2,20.2,21.74,74,1016.2,9,1
2022-09-09,25.1,21.9,23.2,7.8,21.1,20.02,84,1016.5,9,1
2022-09-10,24.8,22.0,23.4,8.7,18.1,16.3,84,1017.1,9,1
2022-09-11,26.0,22.0,24.2,1.9,15.8,22.96,79,1015.9,9,1
2022-09-12,26.0,22.2,24.0,3.4,16.3,20.91,81,1015.4,9,1
2022-09-13,26.3,23.4,24.7,0.7,19.7,21.1,78,1014.7,9,0
2022-09-14,25.8,21.1,24.1,1.6,14.2,20.06,84,1014.9,9,1
2022-09-15,26.4,23.1,24.6,2.0,21.4,21.01,82,1015.3,9,1
2022-09-16,27.5,23.0,24.9,0.0,19.8,22.3,71,1015.3,9,0
2022-09-17,26.5,22.6,24.8,0.0,15.9,23.99,74,1014.5,9,0
2022-09-18,26.5,22.8,24.8,2.5,18.6,22.9,76,1014.5,9,1
2022-09-19,26.0,22.2,24.5,0.5,15.3,24.43,77,1014.6,9,0
2022-09-20,27.2,23.3,24.9,1.3,19.4,24.79,75,1014.2,9,1
2022-09-21,27.5,21.9,24.9,1.2,19.7,24.25,78,1013.3,9,1
2022-09-22,26.7,22.4,25.0,1.2,24.8,21.27,82,1013.3,9,1
2022-09-23,27.5,22.5,25.3,0.4,27.4,21.14,81,1013.0,9,0
2022-09-24,28.1,23.4,25.5,0.7,27.4,23.66,81,1013.3,9,0
2022-09-25,26.8,24.3,25.5,3.0,20.5,23.97,72,1014.8,9,1
2022-09-26,27.0,23.7,25.1,2.6,20.4,23.45,74,1015.6,9,1
2022-09-27,26.9,22.8,25.0,1.2,16.8,24.92,72,1015.6,9,1
2022-09-28,26.8,22.8,24.8,3.0,19.5,22.99,78,1014.6,9,1
2022-09-29,27.3,22.6,25.0,2.9,17.2,25.29,77,1014.3,9,1
2022-09-30,27.4,23.2,25.2,4.1,20.4,24.74,77,1015.2,9,1
2022-10-01,27.1,22.7,25.1,1.8,19.3,24.12,73,1015.7,10,1
2022-10-02,27.0,22.3,25.3,0.1,15.0,25.29,72,1015.5,10,0
2022-10-03,27.9,23.2,25.7,0.0,18.0,24.48,66,1015.1,10,0
2022-10-04,27.7,22.2,25.4,0.1,17.3,23.48,75,1014.0,10,0
2022-10-05,27.7,24.6,26.1,1.0,19.9,22.31,75,1013.3,10,1
2022-10-06,27.8,23.9,25.8,1.7,21.3,23.61,82,1013.9,10,1
2022-10-07,27.7,24.7,26.0,2.5,19.6,24.62,81,1013.3,10,1
2022-10-08,27.7,24.4,26.0,0.5,19.4,24.42,79,1012.5,10,0
2022-10-09,28.5,24.5,26.0,2.4,23.1,23.29,80,1013.7,10,1
2022-10-10,28.0,23.6,25.7,7.3,23.2,23.02,78,1015.7,10,1
2022-10-11,27.7,24.1,25.8,2.4,26.8,24.04,75,1016.0,10,1
2022-10-12,26.8,23.2,25.0,5.5,24.4,20.89,76,1014.1,10,1
2022-10-13,27.6,23.1,25.4,3.7,18.9,21.46,76,1014.7,10,1
2022-10-14,27.5,23.2,25.3,2.7,17.6,23.37,75,1015.7,10,1
2022-10-15,26.1,23.3,24.7,2.6,22.5,16.51,79,1015.3,10,1
2022-10-16,26.7,22.9,24.8,3.6,19.3,22.5,78,1013.7,10,1
2022-10-17,26.8,22.8,25.2,3.1,20.0,21.8,77,1014.0,10,1
2022-10-18,27.1,23.4,25.5,5.1,23.0,21.67,77,1015.8,10,1
2022-10-19,27.3,23.0,25.4,3.9,22.5,25.03,75,1015.9,10,1
2022-10-20,27.8,24.2,25.6,1.0,18.1,24.52,71,1013.9,10,1
2022-10-21,27.3,23.8,25.5,1.6,19.7,25.08,75,1012.4,10,1
2022-10-22,28.0,23.6,25.8,1.6,23.2,24.25,78,1012.9,10,1
2022-10-23,28.4,23.8,26.1,1.5,26.3,24.06,77,1013.3,10,1
2022-10-24,27.9,23.8,25.9,1.0,27.8,24.98,79,1012.5,10,1
2022-10-25,28.4,24.0,26.2,1.0,29.7,25.15,78,1011.2,10,1
2022-10-26,29.1,24.2,26.3,0.9,25.0,17.1,74,1012.1,10,0
2022-10-27,26.5,23.9,25.0,17.7,16.3,15.4,84,1013.6,10,1
2022-10-28,27.6,24.0,25.9,3.6,22.2,25.33,79,1013.6,10,1
2022-10-29,27.8,24.1,26.1,1.7,22.0,26.15,76,1012.6,10,1
2022-10-30,28.3,24.6,26.2,0.0,22.0,26.7,74,1011.3,10,0
2022-10-31,28.4,23.7,26.2,0.2,20.4,25.19,78,1011.7,10,0
2022-11-01,28.5,24.2,26.5,0.4,25.0,25.36,79,1012.2,11,0
2022-11-02,28.4,24.2,26.5,0.9,22.9,23.63,79,1012.4,11,0
2022-11-03,29.4,23.9,26.9,0.1,27.8,24.63,73,1011.1,11,0
2022-11-04,30.2,24.2,26.1,39.3,24.2,19.47,79,1011.1,11,1
2022-11-05,25.3,23.2,24.1,50.5,16.2,6.59,88,1012.8,11,1
2022-11-06,26.6,23.4,24.9,20.0,16.3,13.33,86,1012.9,11,1
2022-11-07,27.0,23.9,25.1,7.6,13.8,16.7,86,1013.2,11,1
2022-11-08,27.4,23.2,25.7,0.1,18.0,25.69,83,1013.7,11,0
2022-11-09,27.5,23.6,25.7,1.4,18.8,25.97,84,1014.2,11,1
2022-11-10,28.3,23.6,26.1,0.7,14.8,26.18,80,1013.2,11,0
2022-11-11,27.0,23.8,25.5,7.4,17.7,22.01,85,1011.9,11,1
2022-11-12,26.9,23.7,25.3,3.4,17.2,20.43,86,1011.4,11,1
2022-11-13,27.2,23.8,25.6,2.3,18.3,24.56,84,1012.2,11,1
2022-11-14,27.5,24.0,25.7,1.9,23.7,20.85,84,1012.8,11,1
2022-11-15,28.1,24.0,26.1,0.6,22.0,26.72,81,1013.9,11,0
2022-11-16,27.9,23.6,25.9,1.2,18.5,25.94,81,1012.5,11,1
2022-11-17,28.0,24.0,26.0,1.4,20.3,26.73,80,1011.5,11,1
2022-11-18,28.1,23.2,26.0,0.2,24.3,25.82,80,1011.4,11,0
2022-11-19,28.6,23.8,26.1,0.6,22.3,26.22,79,1012.8,11,0
2022-11-20,28.2,23.7,26.1,0.9,21.7,24.49,77,1012.5,11,0
2022-11-21,28.0,24.5,26.2,3.6,22.7,22.76,76,1011.8,11,1
